filename,actual,predicted,confidence,correct
patch_43_26.tif,non_field,non_field,81.20%,True
patch_43_27.tif,non_field,non_field,94.36%,True
patch_43_28.tif,non_field,non_field,99.27%,True
patch_43_29.tif,non_field,non_field,96.65%,True
patch_43_3.tif,non_field,non_field,99.95%,True
patch_43_30.tif,non_field,non_field,88.22%,True
patch_43_31.tif,non_field,non_field,98.64%,True
patch_43_32.tif,non_field,non_field,91.55%,True
patch_43_33.tif,non_field,non_field,85.90%,True
patch_43_34.tif,non_field,non_field,91.80%,True
patch_43_35.tif,non_field,non_field,67.34%,True
patch_43_36.tif,non_field,non_field,79.09%,True
patch_43_37.tif,non_field,non_field,75.34%,True
patch_43_38.tif,non_field,non_field,54.42%,True
patch_43_39.tif,non_field,non_field,51.37%,True
patch_43_4.tif,non_field,non_field,99.90%,True
patch_43_40.tif,non_field,field,61.00%,False
patch_43_41.tif,non_field,non_field,68.22%,True
patch_43_42.tif,non_field,non_field,75.61%,True
patch_43_43.tif,non_field,non_field,73.87%,True
patch_43_44.tif,non_field,non_field,92.63%,True
patch_43_45.tif,non_field,non_field,92.42%,True
patch_43_46.tif,non_field,non_field,88.44%,True
patch_43_47.tif,non_field,non_field,89.72%,True
patch_43_48.tif,non_field,non_field,91.12%,True
patch_43_49.tif,non_field,non_field,98.09%,True
patch_43_5.tif,non_field,non_field,98.74%,True
patch_43_50.tif,non_field,non_field,87.50%,True
patch_43_51.tif,non_field,non_field,75.34%,True
patch_43_52.tif,non_field,non_field,83.80%,True
patch_43_53.tif,non_field,non_field,99.01%,True
patch_43_54.tif,non_field,non_field,99.78%,True
patch_43_55.tif,non_field,non_field,99.78%,True
patch_43_56.tif,non_field,non_field,99.78%,True
patch_43_57.tif,non_field,non_field,99.78%,True
patch_43_58.tif,non_field,non_field,99.78%,True
patch_43_59.tif,non_field,non_field,99.78%,True
patch_43_6.tif,non_field,non_field,98.32%,True
patch_43_60.tif,non_field,non_field,99.78%,True
patch_43_7.tif,non_field,non_field,99.71%,True
patch_43_8.tif,non_field,non_field,98.93%,True
patch_43_9.tif,non_field,non_field,99.16%,True
patch_44_0.tif,non_field,non_field,99.80%,True
patch_44_1.tif,non_field,non_field,99.78%,True
patch_44_10.tif,non_field,non_field,99.90%,True
patch_44_11.tif,non_field,non_field,99.90%,True
patch_44_12.tif,non_field,non_field,98.43%,True
patch_44_13.tif,non_field,non_field,97.49%,True
patch_44_14.tif,non_field,non_field,95.82%,True
patch_44_15.tif,non_field,non_field,93.85%,True
patch_44_16.tif,non_field,non_field,93.57%,True
patch_44_17.tif,non_field,non_field,97.58%,True
patch_44_18.tif,non_field,non_field,97.75%,True
patch_44_19.tif,non_field,non_field,92.71%,True
patch_44_2.tif,non_field,non_field,99.90%,True
patch_44_20.tif,non_field,non_field,85.26%,True
patch_44_21.tif,non_field,non_field,92.43%,True
patch_44_22.tif,non_field,non_field,92.65%,True
patch_44_23.tif,non_field,non_field,93.35%,True
patch_44_24.tif,non_field,non_field,96.50%,True
patch_44_25.tif,non_field,non_field,92.71%,True
patch_44_26.tif,non_field,non_field,97.30%,True
patch_44_27.tif,non_field,non_field,91.39%,True
patch_44_28.tif,non_field,non_field,97.21%,True
patch_44_29.tif,non_field,non_field,85.39%,True
patch_44_3.tif,non_field,non_field,99.90%,True
patch_44_30.tif,non_field,non_field,84.10%,True
patch_44_31.tif,non_field,non_field,88.06%,True
patch_44_32.tif,non_field,non_field,82.62%,True
patch_44_33.tif,non_field,non_field,89.85%,True
patch_44_34.tif,non_field,non_field,93.38%,True
patch_44_35.tif,non_field,non_field,96.24%,True
patch_44_36.tif,non_field,non_field,94.02%,True
patch_44_37.tif,non_field,non_field,81.68%,True
patch_44_38.tif,non_field,non_field,93.90%,True
patch_44_39.tif,non_field,non_field,89.47%,True
patch_44_4.tif,non_field,non_field,99.90%,True
patch_44_40.tif,non_field,non_field,89.18%,True
patch_44_41.tif,non_field,non_field,97.69%,True
patch_44_42.tif,non_field,non_field,97.29%,True
patch_44_43.tif,non_field,non_field,90.76%,True
patch_44_44.tif,non_field,non_field,77.56%,True
patch_44_45.tif,non_field,non_field,91.99%,True
patch_44_46.tif,non_field,non_field,95.53%,True
patch_44_47.tif,non_field,non_field,86.22%,True
patch_44_48.tif,non_field,non_field,98.92%,True
patch_44_49.tif,non_field,non_field,95.46%,True
patch_44_5.tif,non_field,non_field,99.90%,True
patch_44_50.tif,non_field,non_field,97.34%,True
patch_44_51.tif,non_field,non_field,99.29%,True
patch_44_52.tif,non_field,non_field,97.15%,True
patch_44_53.tif,non_field,non_field,99.50%,True
patch_44_54.tif,non_field,non_field,99.78%,True
patch_44_55.tif,non_field,non_field,99.78%,True
patch_44_56.tif,non_field,non_field,99.78%,True
patch_44_57.tif,non_field,non_field,99.78%,True
patch_44_58.tif,non_field,non_field,99.78%,True
patch_44_59.tif,non_field,non_field,99.78%,True
patch_44_6.tif,non_field,non_field,99.90%,True
patch_44_60.tif,non_field,non_field,99.78%,True
patch_44_7.tif,non_field,non_field,99.90%,True
patch_44_8.tif,non_field,non_field,99.90%,True
patch_44_9.tif,non_field,non_field,99.90%,True
patch_45_0.tif,non_field,non_field,99.81%,True
patch_45_1.tif,non_field,non_field,99.87%,True
patch_45_10.tif,non_field,non_field,99.73%,True
patch_45_11.tif,non_field,non_field,99.69%,True
patch_45_12.tif,non_field,non_field,98.77%,True
patch_45_13.tif,non_field,non_field,99.93%,True
patch_45_14.tif,non_field,non_field,99.87%,True
patch_45_15.tif,non_field,non_field,99.87%,True
patch_45_16.tif,non_field,non_field,99.87%,True
patch_45_17.tif,non_field,non_field,99.87%,True
patch_45_18.tif,non_field,non_field,99.87%,True
patch_45_19.tif,non_field,non_field,99.14%,True
patch_45_2.tif,non_field,non_field,99.92%,True
patch_45_20.tif,non_field,non_field,98.83%,True
patch_45_21.tif,non_field,non_field,98.50%,True
patch_45_22.tif,non_field,non_field,77.95%,True
patch_45_23.tif,non_field,non_field,72.98%,True
patch_45_24.tif,non_field,non_field,90.08%,True
patch_45_25.tif,non_field,non_field,97.46%,True
patch_45_26.tif,non_field,non_field,99.76%,True
patch_45_27.tif,non_field,non_field,99.76%,True
patch_45_28.tif,non_field,non_field,99.76%,True
patch_45_29.tif,non_field,non_field,98.80%,True
patch_45_3.tif,non_field,non_field,99.87%,True
patch_45_30.tif,non_field,non_field,99.75%,True
patch_45_31.tif,non_field,non_field,99.92%,True
patch_45_32.tif,non_field,non_field,99.45%,True
patch_45_33.tif,non_field,non_field,98.86%,True
patch_45_34.tif,non_field,non_field,97.60%,True
patch_45_35.tif,non_field,non_field,97.78%,True
patch_45_36.tif,non_field,non_field,82.39%,True
patch_45_37.tif,non_field,non_field,85.06%,True
patch_45_38.tif,non_field,non_field,78.89%,True
patch_45_39.tif,non_field,non_field,61.56%,True
patch_45_4.tif,non_field,non_field,99.86%,True
patch_45_40.tif,non_field,non_field,88.41%,True
patch_45_41.tif,non_field,non_field,79.23%,True
patch_45_42.tif,non_field,non_field,85.10%,True
patch_45_43.tif,non_field,non_field,90.53%,True
patch_45_44.tif,non_field,non_field,92.76%,True
patch_45_45.tif,non_field,non_field,88.47%,True
patch_45_46.tif,non_field,non_field,96.71%,True
patch_45_47.tif,non_field,non_field,94.05%,True
patch_45_48.tif,non_field,non_field,99.41%,True
patch_45_49.tif,non_field,non_field,98.99%,True
patch_45_5.tif,non_field,non_field,99.79%,True
patch_45_50.tif,non_field,non_field,98.05%,True
patch_45_51.tif,non_field,non_field,90.97%,True
patch_45_52.tif,non_field,non_field,96.83%,True
patch_45_53.tif,non_field,non_field,99.78%,True
patch_45_54.tif,non_field,non_field,99.78%,True
patch_45_55.tif,non_field,non_field,99.78%,True
patch_45_56.tif,non_field,non_field,99.78%,True
patch_45_57.tif,non_field,non_field,99.78%,True
patch_45_58.tif,non_field,non_field,99.78%,True
patch_45_59.tif,non_field,non_field,99.78%,True
patch_45_6.tif,non_field,non_field,99.84%,True
patch_45_60.tif,non_field,non_field,99.78%,True
patch_45_7.tif,non_field,non_field,99.87%,True
patch_45_8.tif,non_field,non_field,99.83%,True
patch_45_9.tif,non_field,non_field,99.86%,True
patch_46_0.tif,non_field,non_field,99.78%,True
patch_46_1.tif,non_field,non_field,99.78%,True
patch_46_10.tif,non_field,non_field,99.78%,True
patch_46_11.tif,non_field,non_field,99.78%,True
patch_46_12.tif,non_field,non_field,99.78%,True
patch_46_13.tif,non_field,non_field,99.79%,True
patch_46_14.tif,non_field,non_field,99.86%,True
patch_46_15.tif,non_field,non_field,99.87%,True
patch_46_16.tif,non_field,non_field,99.84%,True
patch_46_17.tif,non_field,non_field,99.92%,True
patch_46_18.tif,non_field,non_field,99.86%,True
patch_46_19.tif,non_field,non_field,99.20%,True
patch_46_2.tif,non_field,non_field,99.78%,True
patch_46_20.tif,non_field,non_field,99.81%,True
patch_46_21.tif,non_field,non_field,99.69%,True
patch_46_22.tif,non_field,non_field,99.85%,True
patch_46_23.tif,non_field,non_field,99.83%,True
patch_46_24.tif,non_field,non_field,99.70%,True
patch_46_25.tif,non_field,non_field,99.51%,True
patch_46_26.tif,non_field,non_field,99.86%,True
patch_46_27.tif,non_field,non_field,99.76%,True
patch_46_28.tif,non_field,non_field,99.76%,True
patch_46_29.tif,non_field,non_field,99.76%,True
patch_46_3.tif,non_field,non_field,99.78%,True
patch_46_30.tif,non_field,non_field,99.76%,True
patch_46_31.tif,non_field,non_field,99.76%,True
patch_46_32.tif,non_field,non_field,99.76%,True
patch_46_33.tif,non_field,non_field,99.76%,True
patch_46_34.tif,non_field,non_field,99.76%,True
patch_46_35.tif,non_field,non_field,96.14%,True
patch_46_36.tif,non_field,non_field,99.84%,True
patch_46_37.tif,non_field,non_field,99.60%,True
patch_46_38.tif,non_field,non_field,98.60%,True
patch_46_39.tif,non_field,non_field,98.37%,True
patch_46_4.tif,non_field,non_field,99.78%,True
patch_46_40.tif,non_field,non_field,96.70%,True
patch_46_41.tif,non_field,non_field,89.05%,True
patch_46_42.tif,non_field,non_field,92.34%,True
patch_46_43.tif,non_field,non_field,86.66%,True
patch_46_44.tif,non_field,non_field,88.07%,True
patch_46_45.tif,non_field,non_field,75.68%,True
patch_46_46.tif,non_field,non_field,69.48%,True
patch_46_47.tif,non_field,non_field,91.60%,True
patch_46_48.tif,non_field,non_field,92.54%,True
patch_46_49.tif,non_field,non_field,92.37%,True
patch_46_5.tif,non_field,non_field,99.78%,True
patch_46_50.tif,non_field,non_field,96.17%,True
patch_46_51.tif,non_field,non_field,98.74%,True
patch_46_52.tif,non_field,non_field,99.23%,True
patch_46_53.tif,non_field,non_field,99.78%,True
patch_46_54.tif,non_field,non_field,99.78%,True
patch_46_55.tif,non_field,non_field,99.78%,True
patch_46_56.tif,non_field,non_field,99.78%,True
patch_46_57.tif,non_field,non_field,99.78%,True
patch_46_58.tif,non_field,non_field,99.78%,True
patch_46_59.tif,non_field,non_field,99.78%,True
patch_46_6.tif,non_field,non_field,99.78%,True
patch_46_60.tif,non_field,non_field,99.78%,True
patch_46_7.tif,non_field,non_field,99.78%,True
patch_46_8.tif,non_field,non_field,99.78%,True
patch_46_9.tif,non_field,non_field,99.78%,True
patch_47_0.tif,non_field,non_field,99.78%,True
patch_47_1.tif,non_field,non_field,99.78%,True
patch_47_10.tif,non_field,non_field,99.78%,True
patch_47_11.tif,non_field,non_field,99.78%,True
patch_47_12.tif,non_field,non_field,99.78%,True
patch_47_13.tif,non_field,non_field,99.78%,True
patch_47_14.tif,non_field,non_field,99.78%,True
patch_47_15.tif,non_field,non_field,99.78%,True
patch_47_16.tif,non_field,non_field,99.78%,True
patch_47_17.tif,non_field,non_field,99.78%,True
patch_47_18.tif,non_field,non_field,99.78%,True
patch_47_19.tif,non_field,non_field,99.78%,True
patch_47_2.tif,non_field,non_field,99.78%,True
patch_47_20.tif,non_field,non_field,99.78%,True
patch_47_21.tif,non_field,non_field,99.78%,True
patch_47_22.tif,non_field,non_field,99.78%,True
patch_47_23.tif,non_field,non_field,99.78%,True
patch_47_24.tif,non_field,non_field,99.78%,True
patch_47_25.tif,non_field,non_field,99.78%,True
patch_47_26.tif,non_field,non_field,99.81%,True
patch_47_27.tif,non_field,non_field,99.88%,True
patch_47_28.tif,non_field,non_field,99.92%,True
patch_47_29.tif,non_field,non_field,99.77%,True
patch_47_3.tif,non_field,non_field,99.78%,True
patch_47_30.tif,non_field,non_field,99.92%,True
patch_47_31.tif,non_field,non_field,99.71%,True
patch_47_32.tif,non_field,non_field,99.60%,True
patch_47_33.tif,non_field,non_field,99.48%,True
patch_47_34.tif,non_field,non_field,99.50%,True
patch_47_35.tif,non_field,non_field,99.50%,True
patch_47_36.tif,non_field,non_field,99.66%,True
patch_47_37.tif,non_field,non_field,99.53%,True
patch_47_38.tif,non_field,non_field,99.74%,True
patch_47_39.tif,non_field,non_field,99.89%,True
patch_47_4.tif,non_field,non_field,99.78%,True
patch_47_40.tif,non_field,non_field,99.74%,True
patch_47_41.tif,non_field,non_field,99.71%,True
patch_47_42.tif,non_field,non_field,99.86%,True
patch_47_43.tif,non_field,non_field,99.65%,True
patch_47_44.tif,non_field,non_field,99.29%,True
patch_47_45.tif,non_field,non_field,98.52%,True
patch_47_46.tif,non_field,non_field,90.09%,True
patch_47_47.tif,non_field,non_field,96.42%,True
patch_47_48.tif,non_field,non_field,93.87%,True
patch_47_49.tif,non_field,non_field,92.82%,True
patch_47_5.tif,non_field,non_field,99.78%,True
patch_47_50.tif,non_field,non_field,98.63%,True
patch_47_51.tif,non_field,non_field,99.87%,True
patch_47_52.tif,non_field,non_field,99.71%,True
patch_47_53.tif,non_field,non_field,99.78%,True
patch_47_54.tif,non_field,non_field,99.78%,True
patch_47_55.tif,non_field,non_field,99.78%,True
patch_47_56.tif,non_field,non_field,99.78%,True
patch_47_57.tif,non_field,non_field,99.78%,True
patch_47_58.tif,non_field,non_field,99.78%,True
patch_47_59.tif,non_field,non_field,99.78%,True
patch_47_6.tif,non_field,non_field,99.78%,True
patch_47_60.tif,non_field,non_field,99.78%,True
patch_47_7.tif,non_field,non_field,99.78%,True
patch_47_8.tif,non_field,non_field,99.78%,True
patch_47_9.tif,non_field,non_field,99.78%,True
patch_48_0.tif,non_field,non_field,99.78%,True
patch_48_1.tif,non_field,non_field,99.78%,True
patch_48_10.tif,non_field,non_field,99.78%,True
patch_48_11.tif,non_field,non_field,99.78%,True
patch_48_12.tif,non_field,non_field,99.78%,True
patch_48_13.tif,non_field,non_field,99.78%,True
patch_48_14.tif,non_field,non_field,99.78%,True
patch_48_15.tif,non_field,non_field,99.78%,True
patch_48_16.tif,non_field,non_field,99.78%,True
patch_48_17.tif,non_field,non_field,99.78%,True
patch_48_18.tif,non_field,non_field,99.78%,True
patch_48_19.tif,non_field,non_field,99.78%,True
patch_48_2.tif,non_field,non_field,99.78%,True
patch_48_20.tif,non_field,non_field,99.78%,True
patch_48_21.tif,non_field,non_field,99.78%,True
patch_48_22.tif,non_field,non_field,99.78%,True
patch_48_23.tif,non_field,non_field,99.78%,True
patch_48_24.tif,non_field,non_field,99.78%,True
patch_48_25.tif,non_field,non_field,99.78%,True
patch_48_26.tif,non_field,non_field,99.78%,True
patch_48_27.tif,non_field,non_field,99.78%,True
patch_48_28.tif,non_field,non_field,99.78%,True
patch_48_29.tif,non_field,non_field,99.78%,True
patch_48_3.tif,non_field,non_field,99.78%,True
patch_48_30.tif,non_field,non_field,99.78%,True
patch_48_31.tif,non_field,non_field,99.78%,True
patch_48_32.tif,non_field,non_field,99.78%,True
patch_48_33.tif,non_field,non_field,99.78%,True
patch_48_34.tif,non_field,non_field,99.78%,True
patch_48_35.tif,non_field,non_field,99.78%,True
patch_48_36.tif,non_field,non_field,99.78%,True
patch_48_37.tif,non_field,non_field,99.78%,True
patch_48_38.tif,non_field,non_field,99.78%,True
patch_48_39.tif,non_field,non_field,99.81%,True
patch_48_4.tif,non_field,non_field,99.78%,True
patch_48_40.tif,non_field,non_field,99.88%,True
patch_48_41.tif,non_field,non_field,99.94%,True
patch_48_42.tif,non_field,non_field,99.72%,True
patch_48_43.tif,non_field,non_field,99.90%,True
patch_48_44.tif,non_field,non_field,99.72%,True
patch_48_45.tif,non_field,non_field,99.64%,True
patch_48_46.tif,non_field,non_field,99.48%,True
patch_48_47.tif,non_field,non_field,98.51%,True
patch_48_48.tif,non_field,non_field,99.54%,True
patch_48_49.tif,non_field,non_field,99.86%,True
patch_48_5.tif,non_field,non_field,99.78%,True
patch_48_50.tif,non_field,non_field,99.58%,True
patch_48_51.tif,non_field,non_field,99.86%,True
patch_48_52.tif,non_field,non_field,99.34%,True
patch_48_53.tif,non_field,non_field,99.78%,True
patch_48_54.tif,non_field,non_field,99.78%,True
patch_48_55.tif,non_field,non_field,99.78%,True
patch_48_56.tif,non_field,non_field,99.78%,True
patch_48_57.tif,non_field,non_field,99.78%,True
patch_48_58.tif,non_field,non_field,99.78%,True
patch_48_59.tif,non_field,non_field,99.78%,True
patch_48_6.tif,non_field,non_field,99.78%,True
patch_48_60.tif,non_field,non_field,99.78%,True
patch_48_7.tif,non_field,non_field,99.78%,True
patch_48_8.tif,non_field,non_field,99.78%,True
patch_48_9.tif,non_field,non_field,99.78%,True
patch_4_0.tif,non_field,non_field,99.78%,True
patch_4_1.tif,non_field,non_field,99.78%,True
patch_4_10.tif,non_field,non_field,70.77%,True
patch_4_11.tif,non_field,field,63.44%,False
patch_4_12.tif,non_field,non_field,94.20%,True
patch_4_13.tif,non_field,non_field,60.39%,True
patch_4_14.tif,non_field,non_field,58.07%,True
patch_4_15.tif,non_field,non_field,63.93%,True
patch_4_16.tif,non_field,non_field,65.61%,True
patch_4_17.tif,non_field,non_field,88.27%,True
patch_4_18.tif,non_field,non_field,80.99%,True
patch_4_19.tif,non_field,non_field,74.92%,True
patch_4_2.tif,non_field,non_field,99.89%,True
patch_4_20.tif,non_field,non_field,93.37%,True
patch_4_21.tif,non_field,non_field,97.36%,True
patch_4_22.tif,non_field,non_field,97.92%,True
patch_4_23.tif,non_field,non_field,99.33%,True
patch_4_24.tif,non_field,non_field,98.51%,True
patch_4_25.tif,non_field,non_field,98.23%,True
patch_4_26.tif,non_field,non_field,95.82%,True
patch_4_27.tif,non_field,non_field,97.74%,True
patch_4_28.tif,non_field,non_field,99.49%,True
patch_4_29.tif,non_field,non_field,99.51%,True
patch_4_3.tif,non_field,non_field,97.13%,True
patch_4_30.tif,non_field,non_field,99.70%,True
patch_4_31.tif,non_field,non_field,99.29%,True
patch_4_32.tif,non_field,non_field,95.67%,True
patch_4_33.tif,non_field,non_field,95.56%,True
patch_4_34.tif,non_field,field,56.81%,False
patch_4_35.tif,non_field,field,84.44%,False
patch_4_36.tif,non_field,non_field,54.44%,True
patch_4_37.tif,non_field,field,70.18%,False
patch_4_38.tif,non_field,field,71.52%,False
patch_4_39.tif,non_field,field,76.69%,False
patch_4_4.tif,non_field,non_field,84.93%,True
patch_4_40.tif,non_field,field,89.80%,False
patch_4_41.tif,non_field,field,93.87%,False
patch_4_42.tif,non_field,non_field,53.26%,True
patch_4_46.tif,non_field,non_field,82.50%,True
patch_4_5.tif,non_field,field,73.08%,False
patch_4_50.tif,non_field,non_field,51.59%,True
patch_4_51.tif,non_field,non_field,91.92%,True
patch_4_52.tif,non_field,non_field,98.26%,True
patch_4_53.tif,non_field,non_field,99.92%,True
patch_4_54.tif,non_field,non_field,99.92%,True
patch_4_55.tif,non_field,non_field,99.82%,True
patch_4_56.tif,non_field,non_field,99.82%,True
patch_4_57.tif,non_field,non_field,99.82%,True
patch_4_58.tif,non_field,non_field,99.82%,True
patch_4_59.tif,non_field,non_field,99.82%,True
patch_4_6.tif,non_field,non_field,60.87%,True
patch_4_60.tif,non_field,non_field,99.88%,True
patch_4_7.tif,non_field,non_field,72.94%,True
patch_4_8.tif,non_field,non_field,98.92%,True
patch_4_9.tif,non_field,non_field,86.83%,True
patch_5_0.tif,non_field,non_field,99.78%,True
patch_5_1.tif,non_field,non_field,99.78%,True
patch_5_10.tif,non_field,non_field,70.82%,True
patch_5_11.tif,non_field,non_field,99.09%,True
patch_5_12.tif,non_field,non_field,97.35%,True
patch_5_13.tif,non_field,non_field,87.57%,True
patch_5_14.tif,non_field,non_field,65.65%,True
patch_5_15.tif,non_field,non_field,93.22%,True
patch_5_16.tif,non_field,non_field,97.53%,True
patch_5_17.tif,non_field,non_field,85.57%,True
patch_5_18.tif,non_field,non_field,85.64%,True
patch_5_19.tif,non_field,non_field,87.24%,True
patch_5_2.tif,non_field,non_field,99.46%,True
patch_5_20.tif,non_field,non_field,73.33%,True
patch_5_21.tif,non_field,non_field,56.87%,True
patch_5_22.tif,non_field,non_field,97.21%,True
patch_5_23.tif,non_field,non_field,98.78%,True
patch_5_24.tif,non_field,non_field,95.28%,True
patch_5_25.tif,non_field,non_field,98.70%,True
patch_5_26.tif,non_field,non_field,98.51%,True
patch_5_27.tif,non_field,non_field,95.72%,True
patch_5_28.tif,non_field,non_field,98.74%,True
patch_5_29.tif,non_field,non_field,97.39%,True
patch_5_3.tif,non_field,field,50.30%,False
patch_5_30.tif,non_field,non_field,98.83%,True
patch_5_31.tif,non_field,non_field,92.97%,True
patch_5_4.tif,non_field,non_field,66.20%,True
patch_5_45.tif,non_field,field,54.61%,False
patch_5_46.tif,non_field,non_field,77.31%,True
patch_5_47.tif,non_field,field,55.66%,False
patch_5_48.tif,non_field,non_field,60.72%,True
patch_5_49.tif,non_field,field,51.05%,False
patch_5_5.tif,non_field,non_field,69.88%,True
patch_5_50.tif,non_field,non_field,53.79%,True
patch_5_51.tif,non_field,field,56.13%,False
patch_5_52.tif,non_field,field,52.98%,False
patch_5_53.tif,non_field,non_field,94.33%,True
patch_5_54.tif,non_field,non_field,98.82%,True
patch_5_55.tif,non_field,non_field,99.99%,True
patch_5_56.tif,non_field,non_field,99.95%,True
patch_5_57.tif,non_field,non_field,99.93%,True
patch_5_58.tif,non_field,non_field,99.82%,True
patch_5_59.tif,non_field,non_field,99.82%,True
patch_5_6.tif,non_field,non_field,82.36%,True
patch_5_60.tif,non_field,non_field,99.97%,True
patch_5_7.tif,non_field,non_field,81.62%,True
patch_5_8.tif,non_field,non_field,50.92%,True
patch_5_9.tif,non_field,non_field,89.42%,True
patch_6_0.tif,non_field,non_field,99.78%,True
patch_6_1.tif,non_field,non_field,99.78%,True
patch_6_10.tif,non_field,non_field,99.55%,True
patch_6_11.tif,non_field,non_field,98.31%,True
patch_6_12.tif,non_field,non_field,87.94%,True
patch_6_13.tif,non_field,non_field,92.40%,True
patch_6_14.tif,non_field,non_field,98.77%,True
patch_6_15.tif,non_field,non_field,98.48%,True
patch_6_16.tif,non_field,non_field,97.00%,True
patch_6_17.tif,non_field,non_field,96.91%,True
patch_6_18.tif,non_field,non_field,98.24%,True
patch_6_19.tif,non_field,non_field,88.96%,True
patch_6_2.tif,non_field,non_field,98.19%,True
patch_6_20.tif,non_field,non_field,87.21%,True
patch_6_21.tif,non_field,non_field,83.28%,True
patch_6_22.tif,non_field,non_field,93.72%,True
patch_6_23.tif,non_field,non_field,99.20%,True
patch_6_24.tif,non_field,non_field,99.78%,True
patch_6_25.tif,non_field,non_field,96.52%,True
patch_6_26.tif,non_field,non_field,98.91%,True
patch_6_27.tif,non_field,non_field,97.85%,True
patch_6_28.tif,non_field,non_field,99.23%,True
patch_6_29.tif,non_field,non_field,98.58%,True
patch_6_3.tif,non_field,non_field,93.76%,True
patch_6_30.tif,non_field,non_field,96.96%,True
patch_6_31.tif,non_field,non_field,97.64%,True
patch_6_32.tif,non_field,non_field,85.71%,True
patch_6_33.tif,non_field,non_field,82.54%,True
patch_6_4.tif,non_field,non_field,91.95%,True
patch_6_5.tif,non_field,field,81.72%,False
patch_6_52.tif,non_field,non_field,73.05%,True
patch_6_53.tif,non_field,non_field,99.66%,True
patch_6_54.tif,non_field,non_field,99.21%,True
patch_6_55.tif,non_field,non_field,99.57%,True
patch_6_56.tif,non_field,non_field,100.00%,True
patch_6_57.tif,non_field,non_field,99.35%,True
patch_6_58.tif,non_field,non_field,99.72%,True
patch_6_59.tif,non_field,non_field,99.83%,True
patch_6_6.tif,non_field,non_field,77.37%,True
patch_6_60.tif,non_field,non_field,99.87%,True
patch_6_7.tif,non_field,non_field,89.51%,True
patch_6_8.tif,non_field,non_field,97.51%,True
patch_6_9.tif,non_field,non_field,97.96%,True
patch_7_0.tif,non_field,non_field,99.78%,True
patch_7_1.tif,non_field,non_field,99.78%,True
patch_7_10.tif,non_field,field,63.03%,False
patch_7_11.tif,non_field,field,75.94%,False
patch_7_12.tif,non_field,field,81.30%,False
patch_7_13.tif,non_field,non_field,60.48%,True
patch_7_14.tif,non_field,non_field,68.04%,True
patch_7_15.tif,non_field,non_field,83.53%,True
patch_7_16.tif,non_field,field,80.59%,False
patch_7_17.tif,non_field,non_field,88.43%,True
patch_7_18.tif,non_field,non_field,80.36%,True
patch_7_19.tif,non_field,non_field,79.27%,True
patch_7_2.tif,non_field,non_field,97.77%,True
patch_7_20.tif,non_field,non_field,66.55%,True
patch_7_21.tif,non_field,non_field,60.35%,True
patch_7_26.tif,non_field,non_field,99.32%,True
patch_7_27.tif,non_field,non_field,99.40%,True
patch_7_28.tif,non_field,non_field,98.47%,True
patch_7_29.tif,non_field,non_field,98.98%,True
patch_7_3.tif,non_field,non_field,83.93%,True
patch_7_30.tif,non_field,non_field,99.56%,True
patch_7_31.tif,non_field,non_field,99.56%,True
patch_7_32.tif,non_field,non_field,86.70%,True
patch_7_4.tif,non_field,non_field,97.76%,True
patch_7_5.tif,non_field,non_field,60.23%,True
patch_7_52.tif,non_field,non_field,85.26%,True
patch_7_53.tif,non_field,non_field,98.67%,True
patch_7_54.tif,non_field,non_field,99.62%,True
patch_7_55.tif,non_field,non_field,99.76%,True
patch_7_56.tif,non_field,non_field,96.91%,True
patch_7_58.tif,non_field,non_field,60.29%,True
patch_7_59.tif,non_field,non_field,99.68%,True
patch_7_6.tif,non_field,non_field,89.85%,True
patch_7_60.tif,non_field,non_field,99.78%,True
patch_7_7.tif,non_field,non_field,73.41%,True
patch_7_8.tif,non_field,non_field,98.12%,True
patch_7_9.tif,non_field,non_field,99.53%,True
patch_8_0.tif,non_field,non_field,99.78%,True
patch_8_1.tif,non_field,non_field,99.93%,True
patch_8_10.tif,non_field,field,87.04%,False
patch_8_11.tif,non_field,field,84.80%,False
patch_8_5.tif,non_field,non_field,55.62%,True
patch_8_52.tif,non_field,non_field,97.79%,True
patch_8_53.tif,non_field,non_field,99.69%,True
patch_8_54.tif,non_field,non_field,99.30%,True
patch_8_55.tif,non_field,non_field,99.63%,True
patch_8_56.tif,non_field,non_field,99.24%,True
patch_8_57.tif,non_field,non_field,93.78%,True
patch_8_58.tif,non_field,non_field,85.15%,True
patch_8_59.tif,non_field,non_field,99.96%,True
patch_8_6.tif,non_field,non_field,85.15%,True
patch_8_60.tif,non_field,non_field,99.78%,True
patch_8_7.tif,non_field,non_field,95.33%,True
patch_8_8.tif,non_field,non_field,94.41%,True
patch_8_9.tif,non_field,non_field,93.14%,True
patch_9_0.tif,non_field,non_field,99.78%,True
patch_9_1.tif,non_field,non_field,99.93%,True
patch_9_2.tif,non_field,non_field,61.17%,True
patch_9_4.tif,non_field,non_field,61.35%,True
patch_9_5.tif,non_field,non_field,59.29%,True
patch_9_52.tif,non_field,non_field,97.60%,True
patch_9_53.tif,non_field,non_field,99.52%,True
patch_9_54.tif,non_field,non_field,99.37%,True
patch_9_55.tif,non_field,non_field,99.94%,True
patch_9_56.tif,non_field,non_field,93.60%,True
patch_9_57.tif,non_field,non_field,83.77%,True
patch_9_58.tif,non_field,non_field,88.52%,True
patch_9_59.tif,non_field,non_field,99.95%,True
